AOD,AQI,CO,Latitude,Longitude,PM25,humidity,name,temperature,Place
331.0,3.405993,0.0231140758459159,36.00751693502397,71.67685082071178,2.0435958,66.08249887352973,Point_71,-0.8102445178561766,Chitral Tehsil
695.0,35.918365,0.0425309679767826,17.050618244978185,80.13323378516851,21.55102,50.84592498729433,Point_72,34.59851470523415,Pedamandava
513.0,40.884445,0.0464741921359713,26.4665827421826,95.52000419348546,24.530666,76.49479917957507,Point_74,21.169464683532738,Santon Ywar Thit
920.0,56.215202,0.0461973659611381,25.32623626298332,83.68118326689061,33.729122,19.39459924643773,Point_75,31.86255279117165,Ramgarh
267.0,2.1204045,0.0162107374577485,35.56301258744328,88.26720394699987,1.2722427,68.05913325637735,Point_76,-9.518523597717262,Garco
738.0,43.26403,0.0529527219857651,27.531604132643903,86.8030783517724,25.958418,48.84153067627581,Point_78,15.763608021206323,Koshi Province
549.0,22.832428,0.0341243878458491,22.37001181108761,79.14953033807224,13.699457,18.820050660187835,Point_79,29.82723378075497,Jamuniyabhura
1083.0,57.144623,0.0521106157136398,23.551566006058444,88.74203718969451,34.286774,42.17540255372709,Point_80,32.44141021304665,Karpasdanga
287.0,36.12096,0.0394158328844476,27.480329738901204,76.32748530271944,21.672577,17.44426302290082,Point_81,29.77561160193551,Tolawas
413.0,27.069822,0.0285584796609009,32.495647923946635,76.13519281686247,16.241894,46.10980260725514,Point_84,14.592913034227196,Mangla
413.0,15.977041,0.0266189575195368,32.53544013959295,76.37462711544724,9.586225,58.5357526117523,Point_85,8.315203073289695,Chamba
243.0,6.014432,0.0361067419972422,29.3730355718113,95.2115337839427,3.6086593,78.53297883492895,Point_86,8.498417048984152,Dezhing Township
325.0,9.491988,0.0184843108914941,29.81197384721945,82.63955491194801,5.695193,70.35595135249481,Point_90,-7.173281627231177,Karnali Province
695.0,42.214725,0.0426169411294069,17.39604174910864,79.34026076910737,25.328835,38.002809115220565,Point_91,34.480920304192466,Addagudur
459.0,30.859896,0.0378726197033679,23.79656964060875,77.66974103887836,18.515938,15.59523064956457,Point_97,31.449005699157738,Imaliya Jagir
492.0,55.17809,0.0390885135241157,31.05157844931558,72.40981424886239,33.106853,24.054310888564537,Point_99,29.28874094221328,Punjab
434.0,9.637469,0.0165546296369201,36.34435748583102,83.83071128093776,5.7824817,67.14390178479528,Point_101,-8.871591631571448,Xinjiang
731.0,50.879066,0.043196840107958,24.947950214223784,85.33308278114123,30.527441,19.10985663232535,Point_104,31.923289553324423,Gaya
395.0,1.5284123,0.0202155971886684,36.32973329397045,70.17159775994173,0.91704744,73.87596739186264,Point_106,-3.849741045633948,Takhar Province
554.0,41.3848,0.0508805134450453,19.76158147265355,84.56770834696165,24.83088,55.08003950895486,Point_107,32.38403716617165,Ganjam
654.0,52.653667,0.0469835333375999,20.469744527307164,83.36860144932261,31.592201,26.790557891578555,Point_108,34.64972998301192,Balangir
1108.0,51.744087,0.0502896770391996,23.83688425795152,89.26710004394803,31.046452,44.91993940993467,Point_110,32.08435454898415,Sadaki
735.0,32.773655,0.0392890094121736,12.263693418202593,79.34634817373359,19.664192,45.72636219611865,Point_111,34.06377891964382,Alampoondi
477.0,28.75514,0.0383905783295662,22.438722863184065,76.5455009998445,17.253084,17.09510890416695,Point_112,32.73117800818551,Surmanya
1137.0,49.40053,0.0445138529519366,25.41350022450356,87.45452729709194,29.64032,31.534842652454792,Point_113,30.24802371131051,Katihar
695.0,32.35246,0.0408083948328662,17.511364637146258,80.67752216693742,19.411476,52.68377103230912,Point_114,34.17328955332442,Bhadradri Kothagudem
646.0,38.874466,0.0412428241735063,20.663269583082467,80.14211861819325,23.324678,16.437122081310893,Point_115,34.78220339881051,Khedegaon
651.0,41.513226,0.0420970787715399,19.037210237168523,77.98008271378106,24.907936,19.21341312639168,Point_118,33.84573421478274,Kumsari
453.0,14.30988,0.038306690089132,27.98735729166297,96.78385637636872,8.585928,77.93123730969562,Point_120,10.016537708706323,Hawai
1270.0,53.823757,0.0464776232838899,24.64871012274784,89.30259989521213,32.294254,48.9527119316153,Point_122,29.654436471727195,Nandigram
644.0,31.543045,0.0366154453907389,30.74243374228344,77.38062187083125,18.925827,34.23457974878544,Point_125,21.171661949157738,Nohradhar
67.0,5.2133484,0.0153066245855417,29.81100164025073,85.48797534623596,3.128009,39.9018456613983,Point_131,-6.56013601091172,Saga County
475.0,29.004208,0.0465916283428532,27.83879145881619,93.88187784144236,17.402525,85.93094858733474,Point_132,17.685632218254966,Gangte
366.0,4.5380774,0.0210258946753987,34.792368560598256,68.04263699717411,2.7228465,75.48805737273983,Point_134,3.5589910507202376,Ghulami (Eraq sufla -2)
735.0,58.07848,0.0522024631500341,23.670462233870715,96.15674591727308,34.847088,49.87759050822083,Point_135,30.471507326761923,Maung Kon
272.0,35.10301,0.0291332888333431,30.12558816665928,69.81787559821733,21.061806,20.84925502966897,Point_137,24.63114816877578,Loralai Division
430.0,50.746964,0.0378341798981005,30.80680341894952,74.13917728871091,30.448177,26.58865118801541,Point_138,28.84605973561605,Sham Kot Kohna
259.0,3.8363087,0.0168867465108587,32.72675699700979,93.615158499562,2.3017852,75.36346970143666,Point_139,-8.043941349453348,Gangchen
488.0,34.42467,0.0460049936699071,14.596817886007669,79.50335174958734,20.654802,36.90928143520904,Point_140,36.73813601599801,Natarajupalem
611.0,47.107426,0.0426606968419671,24.78046723805563,83.87675628973719,28.264456,18.47656689872721,Point_141,30.981883303324423,Rohtas
592.0,45.64258,0.0445790899296624,16.18155923678875,77.50660109264187,27.385548,18.85587661555765,Point_142,35.42706016964382,Sulthanpur
444.0,31.133648,0.0403395288923976,24.03038709386561,79.78773476450567,18.68019,14.061481252663611,Point_143,32.02524539099801,Damoh
508.0,30.66055,0.0435744054238049,23.701369541087505,92.26434924205545,18.39633,80.11265015582025,Point_144,26.272776858011923,Rangamati Hill District
277.0,42.59507,0.0287054375625205,27.103653953830488,89.41017787226457,25.557041,65.47372448407988,Point_147,13.191654353671652,Pangu
574.0,26.876373,0.0389726837866725,23.253729269803227,80.92800582210873,16.125824,14.975723850068,Point_148,31.472117678324423,Dindori
920.0,60.80415,0.0484810908867568,25.95146172627196,83.71597823970004,36.48249,18.963402505584977,Point_150,31.74391401078969,Mau
612.0,44.29194,0.0359330957746987,19.37667549317203,96.49104955857192,26.575163,47.473952527298565,Point_151,29.08005496131051,Nyaung Pin Taung
395.0,2.0854218,0.0166954397593976,36.396687879288045,70.4051718388994,1.2512531,76.52048133307102,Point_154,-5.791242239210305,Badakhshan Province
544.0,29.657608,0.0400795562789296,23.84832313474385,93.518219732716,17.794565,68.49627861675384,Point_156,21.93419450124105,Mauvom
508.0,60.36834,0.0397912534387759,30.14236603251956,72.05362254437802,36.221004,22.959784045639672,Point_157,29.97470828162301,Khanewal Tehsil
489.0,36.40489,0.0358408342316338,22.152869242646496,72.64124412139682,21.842934,28.50672496158144,Point_158,33.107629288567466,Bharuch
707.0,34.61711,0.0421344074718593,20.726411610312283,79.54193283776533,20.770266,19.39343037933008,Point_159,33.45434966617165,Mendhegaon
733.0,31.103354,0.0365149590157879,28.69065669283053,82.93701994259052,18.662012,47.52647808272777,Point_161,10.000736384921652,Lumbini Province
492.0,36.361694,0.0394821674389138,23.48904234980175,83.5979918108963,21.817017,14.30755442963861,Point_162,30.43815500471328,Balrampur
443.0,25.994045,0.0432091427968907,19.43183668499512,95.21032837108548,15.596427,46.59713011930398,Point_164,32.90478911929665,Gway Kone
716.0,37.264576,0.0393660592003611,11.178678953909191,77.94943301148683,22.358746,38.821438052654415,Point_166,34.46746544308132,Kabilakkurichi
638.0,29.104052,0.0357126958668252,9.561558443739942,77.79493169402811,17.462431,42.454429856149964,Point_168,34.08731136322024,Virudhunagar
643.0,56.295357,0.0467599183321065,24.18558470432408,94.86540264668632,33.777214,49.42142940787065,Point_171,29.16455474429665,Par Kwe
489.0,36.032555,0.0352559021363598,31.39096534896953,71.52600261985904,21.619534,22.786369324706897,Point_172,29.210887209574423,Mianwali Division
601.0,26.68713,0.0434307637133727,15.990179517575388,80.45221694772248,16.012278,63.98427987900417,Point_174,33.29144005245632,Returu
315.0,2.1527557,0.0147675967263567,34.18781100832265,85.88229477012635,1.2916535,47.64344059080063,Point_175,-7.5497600343492195,Chabu
694.0,38.635433,0.0262649515706898,27.459006285958008,88.83377232421012,23.18126,67.8311318227779,Point_176,2.150882869296652,Tibet
621.0,42.178844,0.0362815813980661,26.692287598221448,69.09579589845052,25.307306,18.911219567908336,Point_177,32.92227230072024,Sukkur Division
327.0,27.604422,0.0360893507798408,27.157007925161583,90.93935203478492,16.562653,77.80222659920464,Point_178,13.128788142734152,Bardo
203.0,2.7530239,0.0142183881252943,32.74997835823433,89.82137000553874,1.6518143,43.54908285493847,Point_179,-4.033823076883948,Barling
716.0,43.92968,0.041718279011543,11.670682650059788,77.7707608051407,26.357807,41.78712011167083,Point_183,33.242639054192466,Salem
390.0,36.161533,0.0319797439271592,22.27800925160166,69.37510473704724,21.69692,60.749100739510986,Point_184,29.576108021206323,Devbhumi Dwaraka
307.0,17.18962,0.0248132976067446,32.797019467908015,69.68456605179738,10.313771,60.03921860788902,Point_185,12.762875599331323,Bannu Division
135.0,4.2983475,0.0156448991662712,30.86837929729122,82.07317429476785,2.5790083,51.53153119216445,Point_186,-7.734506670633948,Gegyai County
637.0,30.978369,0.037523159396227,18.379217631410583,75.98312563268095,18.58702,14.363151563569016,Point_189,33.347985733879966,
260.0,23.877464,0.0275543842290774,33.334953106342695,74.56460106724488,14.326478,55.14882960627935,Point_192,18.341516007317463,Rajouri District
768.0,49.180084,0.0466620383515291,21.59456112504333,83.46713805385282,29.50805,19.65630926030593,Point_195,33.938616159227195,Ghugiapali
360.0,21.512453,0.0378672423394079,18.565566781795035,94.59054984894792,12.907472,69.34525213465565,Point_197,27.87145036061605,Rakhine
489.0,29.803404,0.0341352876275809,22.51479185061487,72.12687562776296,17.882042,20.000869278991782,Point_199,34.21848269568551,Surendranagar
209.0,2.8417697,0.016334613164258,32.203929736107355,85.82628564918392,1.7050618,27.00193605504587,Point_200,0.4558009465535519,Aso
762.0,63.213703,0.0396995501227584,29.1227732582577,78.14466872832678,37.928223,22.468112996259936,Point_201,29.74643679724801,Ajdev Khanpur
130.0,1.9628382,0.0156856924295358,33.9317281500966,86.98898259785804,1.1777029,44.98140578292797,Point_205,-4.367563311258948,Rongma
272.0,28.614878,0.0338154397904882,33.051434151504964,71.9932072126388,17.168926,39.6549837969497,Point_206,25.24939361148415,Shah Muhammad Wāli
714.0,37.542618,0.042699308873936,21.97616985707361,82.12768114970436,22.52557,16.13601416672574,Point_207,33.85185129377578,Bilaspur
595.0,43.460857,0.0414602148036075,22.567143317666307,94.55306038507756,26.076515,47.45105788724652,Point_208,29.95561105940078,Sagaing Region
731.0,42.289627,0.0433006652021097,24.50869737181253,85.02601020098867,25.373775,16.597961261368607,Point_209,32.26670046912301,Gaya
524.0,37.64192,0.0459656283195271,18.43728394135414,83.56043187776095,22.585152,60.58943733693384,Point_213,32.97892648908828,Perumali
1046.0,27.385988,0.0462732646474633,22.08737815717961,89.05915630688071,16.431593,65.31739236451727,Point_214,32.09459489186605,Satkhira District
306.0,36.569916,0.0387855536987811,26.70034943568379,76.66814123465508,21.94195,15.488764421807272,Point_218,31.03830691443551,Nadoti
832.0,38.43325,0.0391805957087207,25.27104504394229,91.71699417738404,23.05995,84.21184695778047,Point_219,21.12947987450497,Sohra (Cherrapunji)
243.0,3.527563,0.0360288711191242,29.80868298437677,95.11569999171054,2.1165378,81.17933413845056,Point_221,4.101742786831323,Lunang
1137.0,49.288128,0.0441989425235303,25.66960077706917,87.62157852182294,29.572876,28.714845297047,Point_223,30.48739003075497,Katihar
328.0,24.322695,0.0296297455440618,31.114714366240776,77.18655125127789,14.5936165,45.64420974951655,Point_224,16.95774050818551,Shimla
369.0,2.912156,0.0172240678221105,36.2248321107181,78.52173563071312,1.7472937,60.42378217544142,Point_225,-5.77607839372422,Hekang County
223.0,2.1050777,0.0157250239816245,32.64415734753088,87.84537057013824,1.2630466,43.9774372227644,Point_227,-4.703514374626991,Tsodrel Jangma
641.0,36.4135,0.0408732946962016,21.05975356762424,96.3454693814083,21.8481,46.68388261019928,Point_228,29.55527468787301,Shan State
125.0,4.042947,0.0175136195688648,31.88749506767605,81.78451375859677,2.4257681,27.50232198094741,Point_230,-1.0434259414672624,Gegyai County
1108.0,40.014946,0.047006752328779,23.329801454035,89.96592083889959,24.008966,62.0049874430182,Point_231,31.45862212710915,Faridpur District
634.0,37.21849,0.0401220966710452,19.001132441351057,82.7995862112012,22.331095,43.069925388610855,Point_234,30.303945477803552,Koraput
803.0,56.84295,0.0427007004618647,27.945332356254365,80.49501006534945,34.10577,20.85701609551467,Point_235,30.52329226599801,Sikandarabad
920.0,56.215202,0.0445715580135717,25.18778939460708,83.42116847016632,33.729122,17.503179075647477,Point_236,32.194543351067466,Kaimur
1193.0,52.555584,0.0502081758724735,24.78390818897953,88.14316752238732,31.53335,33.80357319542371,Point_238,30.47526437971328,Sonamasjid
475.0,4.7741637,0.0195155851167855,30.825508113226658,80.47114847502188,2.8644981,51.07855426712409,Point_240,-3.3604561063978053,Tsamda County
430.0,22.461037,0.0384161509573542,13.150143933708518,93.0359174662082,13.476623,69.79357908175872,Point_241,30.07145578596328,North and Middle Andaman
471.0,32.90887,0.0406250304255992,18.08780668261705,81.19842643162372,19.745323,49.776344340520346,Point_242,34.018694284227195,Sukma
497.0,34.3223,0.0360871106284913,21.465167960915075,75.08246698656991,20.59338,19.7674103622952,Point_243,32.549944284227195,Jamnyapada
503.0,44.423096,0.044564386643352,16.067353892840746,78.1190232176717,26.653856,23.48732631254205,Point_245,35.751306046379966,Bekkam
218.0,1.882388,0.0219629741550751,31.287119701897623,93.9519575060311,1.1294328,76.49581258750318,Point_246,-7.152163463168677,Biru County
143.0,6.633029,0.0200941416997499,28.513092422705355,86.57302073900036,3.9798174,33.614692556896244,Point_247,1.746694501241052,Tingri County
530.0,45.662277,0.0499709260960587,19.829061732644394,81.1554104291831,27.397367,26.4730781687739,Point_248,32.45300689273415,Uttar Bastar Kanker
544.0,39.235317,0.0456956906669829,23.49006841689809,93.99820434675478,23.541191,59.41071555388153,Point_249,27.78720828162301,Chin
128.0,3.660262,0.0218126475811001,31.862484615050025,96.08106731397588,2.1961572,58.06997915577464,Point_253,-0.1705960803561765,Chichu
167.0,12.209129,0.0163841067502902,36.30661356736056,92.44988111270384,7.3254776,30.666134424255898,Point_254,-3.734072642856177,Urt Moron
1187.0,54.087093,0.0430656397614063,25.377809377800435,86.00631746983916,32.452255,26.102202749686697,Point_256,31.000058216518823,Begusarai
248.0,31.787428,0.0341790057718782,33.13891404499969,72.93733140845093,19.072456,45.34421065097764,Point_257,23.273739857143823,Rawalpindi Division
234.0,36.842045,0.0378229942865674,28.48320754550644,74.45653930738557,22.105227,15.55686058432412,Point_260,31.00563276078969,Dhani Suhana
1083.0,54.44575,0.0533593053416436,23.354688878844,88.83093892589045,32.66745,43.98079692290539,Point_261,32.53918853335915,Jhenaidah District
432.0,36.545033,0.0434228542422352,20.76358451987761,93.13213808189782,21.92702,70.38160440997159,Point_262,29.940243763393823,Pyaing Cha
237.0,33.154964,0.0383995212614695,27.93639973080216,73.32550064824,19.892979,13.822556174250622,Point_264,31.59474408891469,Udai Ramsar
239.0,13.052017,0.0265466576888641,33.36467840408949,76.04054942158776,7.83121,67.3522556315861,Point_266,-1.9381470786200337,Kishtwar
296.0,43.5052,0.04024641141304,29.00906999863008,69.94353850551637,26.103119,16.282005880027114,Point_267,31.128164227803552,Dera Ghazi Khan Division
1124.0,62.03708,0.0540147051215021,26.8261354698294,85.44958360576469,37.222248,20.374580821048628,Point_269,31.05650895436605,Madhesh Province
611.0,43.06814,0.0428673260658087,24.490984285732623,84.0010453112364,25.840883,20.72564253103651,Point_270,31.73909901512997,Hussainabad
571.0,40.434612,0.0389375044714796,17.924897559934244,77.51068540625594,24.260767,17.050868765949527,Point_271,33.43332644568551,Bidar
1193.0,59.92452,0.0496253955947031,24.043890718265253,88.11688440827595,35.954712,31.46981713885474,Point_272,32.54093820783828,Gokarna
337.0,19.337336,0.0273370845310056,35.137636642142134,69.34176132469388,11.602402,61.37499543064374,Point_273,10.877689509921652,Golbahar
762.0,34.49457,0.0365581810474156,25.41805819456631,92.47666637434529,20.696743,83.0323750768348,Point_274,21.05640044742165,East Jaintia Hills
477.0,28.105062,0.0363748627241264,22.45317583309341,76.98009122270675,16.863037,20.089298723436418,Point_278,32.05389122433132,Khera
713.0,44.364655,0.0540288186385574,21.88166520155352,85.71440781833051,26.618792,33.453405171144915,Point_280,31.68591704898415,Kendujhar
328.0,12.879099,0.0261321472935381,34.26075633406414,69.24759822251146,7.7274594,58.13606726104118,Point_282,12.631677140129966,Logar Province
827.0,58.70222,0.0549461742242359,23.699773187750967,86.70285236974603,35.221333,21.28056712144477,Point_283,32.773522843254966,Dhanbad
626.0,27.558464,0.0367831712906,21.17240776083256,78.50961335684485,16.535078,18.384739969712424,Point_285,32.36533328162301,Dharti
237.0,34.211384,0.0370490176538021,27.164905522322723,73.8475267858913,20.52683,15.299406655003333,Point_286,30.751183976067463,Nagaur
30.0,4.11188,0.0184604738208488,31.897706079066683,79.29929313043064,2.4671278,45.56837452908313,Point_289,-3.404197968376991,Tsamda County
235.0,37.532276,0.0383811295032479,27.81909857018815,75.11788696056517,22.519365,16.43371449823151,Point_290,29.905507977803552,Yalsar
156.0,4.015764,0.0184543385774423,28.951601260870547,89.402305200964,2.4094584,36.35297969769048,Point_291,2.1349323484632805,Gyantse County
151.0,3.4937136,0.0219335630536126,31.702800253170054,92.12862458673152,2.0962281,56.00849538835197,Point_293,-2.131045299106177,Nagqu
307.0,21.59645,0.0281042160116285,32.35789797073528,69.6739365211496,12.9578705,48.88722543646518,Point_294,16.585290421379966,Dera Ismail Khan Division
424.0,5.7619605,0.0272675532768959,35.36295013869304,68.29157286707657,3.4571762,68.10648976260828,Point_295,10.358985625373007,Baghlan Province
944.0,51.532642,0.0516272698808958,26.801102724089446,92.08018617076748,30.919586,52.840322772826575,Point_300,25.788754505581323,Udalguri
576.0,33.070705,0.0411132968499762,19.97475678733668,78.5650382562578,19.842422,15.777877230042431,Point_301,34.26976579030355,Chalbardi
617.0,50.44931,0.0462855457864698,22.536207714420044,84.85915925910948,30.269587,18.69797173062758,Point_303,32.59768733978274,Simdega
523.0,37.993828,0.0381597400730003,29.060302847908204,73.97938638766456,22.796297,19.421416641509424,Point_305,30.293393177456323,Daidaspura
1046.0,38.78666,0.0546390323882386,21.67717566577224,87.15409011902378,23.271996,62.74178937206912,Point_306,32.15819352467855,Singla
329.0,1.237106,0.0203819034239627,36.784616583173,76.05694542953455,0.74226356,60.17412058746644,Point_308,-5.384490394592262,Dafdar
477.0,31.086254,0.0360506559189081,14.27611427748995,75.86780820914151,18.651752,48.32873889562188,Point_309,29.93705637190078,Kadaranahalli
496.0,32.49192,0.0348688221727824,32.3915662950398,75.63564681188943,19.495153,32.376680388835354,Point_310,25.60239382849801,Kathua
701.0,33.190727,0.0354401459202929,10.20735249645417,77.59741978513685,19.914436,52.93158715971943,Point_314,29.21084651947024,Theni
601.0,43.088753,0.0428974350930992,16.476943176052814,76.95364878989514,25.853252,16.402922400961206,Point_317,35.93808718787301,Devadurga taluk
196.0,1.7717594,0.0212349472477484,35.59286266241242,70.45284387495565,1.0630556,64.44358252703586,Point_318,-7.539926592508948,Nuristan Province
289.0,33.341972,0.0379949182550929,26.00081847522328,75.45871615188031,20.005184,13.36211549247085,Point_319,31.840959909227195,Surajpura
647.0,43.36018,0.0465137215064358,20.34263068079528,84.15706011148777,26.016108,33.26163747619651,Point_321,31.97350114186605,Kandhamal
693.0,40.701286,0.0417786402748899,20.211563942774784,81.3257832860231,24.420773,23.00447850622607,Point_323,32.47455908457442,Uttar Bastar Kanker
633.0,39.08078,0.0414452406459929,22.654277161042952,83.49108735239078,23.44847,17.403177125911675,Point_326,31.095910538567463,Jashpur
218.0,34.480755,0.0378443977231955,27.9876533749524,74.04902592957919,20.688454,14.278010110571996,Point_328,31.00822336408828,Bana
457.0,28.967995,0.0358550142297664,23.53497434830761,75.23596506549947,17.380796,15.870148301516943,Point_329,31.615224774678552,Sesla Khedi
652.0,56.13311,0.0459127811319751,23.270636795763338,95.77599684944464,33.679867,52.65120554679608,Point_330,29.649621476067463,Sagaing Region
478.0,30.356394,0.0366290406820472,22.284514765059384,75.28287550589543,18.213837,16.1287437227596,Point_331,32.86222727033828,Dhar
651.0,37.370502,0.0393872499723193,19.344876226166097,77.23827032078688,22.422302,15.62656854316733,Point_333,34.36754411061605,Kinhola
93.0,10.998997,0.0229759011346983,29.518048006521784,83.08558090607764,6.599398,66.35307552565159,Point_335,-4.233177460564491,Karnali Province
630.0,25.697815,0.0363818147658562,10.339824992518253,78.95989661435442,15.418689,60.10185449704299,Point_337,32.62400027381051,Kuppagudi
143.0,6.633029,0.0217710709536908,28.5262815469544,86.22200802450685,3.9798174,43.19614648086998,Point_339,-3.015878740946448,Menpu
1083.0,54.44575,0.0522370682531645,23.246812391005164,88.69680852100309,32.66745,45.69220682520109,Point_340,32.70099951426192,Duttapulia More
254.0,27.3037,0.0283649789873783,33.79944126849557,73.67755460129504,16.38222,55.655180560683135,Point_342,17.480282825893823,Poonch Division
1099.0,30.391565,0.0496267806005074,21.709300991515093,88.42653767712964,18.23494,77.64220145049548,Point_344,30.978953615824423,South 24 Parganas
489.0,30.547577,0.0372199378907459,22.22791914243433,72.3099368319952,18.328547,33.47690231249593,Point_345,32.854875924852195,
513.0,45.231724,0.0469741115265489,26.31668906027669,95.76394670788562,27.139034,67.91823695697188,Point_347,22.80326730940078,Sagaing Region
244.0,31.191956,0.0343787048167759,33.12089885097958,70.82528446124546,18.715174,52.11952413377803,Point_349,23.27505550384524,Kohat Division
690.0,31.47041,0.0397710007503539,20.46399309324468,78.17393897025192,18.882246,15.443399316132105,Point_350,34.22492529551192,Panchgavhan
691.0,27.829838,0.0394393822531039,21.678055897512948,80.96517241035482,16.697903,15.055605253643526,Point_351,33.08364925384524,Khairagarh-Chhuikhadan-Gandai
